adhesivity,particle_size,volume_time_400_scaled,efficiency_time_400,gamma,weight_coefficient
0.1,0.06,0.6481154466230589,0.19214620659591297,0.19214620659591297,0.0
0.1,0.08,0.5780417586659432,0.19339172288679274,0.19339172288679274,0.0
0.1,0.1,0.5224210069593704,0.1946815840455016,0.1946815840455016,0.0
0.11,0.02,0.834812004387212,0.20565658249868385,0.20565658249868385,0.0
0.11,0.04,0.7160888891142001,0.20703300032550442,0.20703300032550442,0.0
0.11,0.06,0.6285728643648478,0.20834631584252278,0.20834631584252278,0.0
0.11,0.08,0.5570466939011449,0.20967326197135527,0.20967326197135527,0.0
0.11,0.1,0.5003927959484923,0.2110605972512835,0.2110605972512835,0.0
0.12,0.02,0.82404168053719,0.22137697394899972,0.22137697394899972,0.0
0.12,0.04,0.7004475713513031,0.22282698713963645,0.22282698713963645,0.0
0.12,0.06,0.6105536191179125,0.22421114522487093,0.22421114522487093,0.0
0.12,0.08,0.5379871698877633,0.22561534587124235,0.22561534587124235,0.0
0.12,0.1,0.480657532976837,0.2270966133056361,0.2270966133056361,0.0
0.13,0.02,0.8136609099663826,0.2367930065501231,0.2367930065501231,0.0
0.13,0.04,0.6857186741076995,0.23830993289328478,0.23830993289328478,0.0
0.13,0.06,0.5938581840174689,0.23976014818110558,0.23976014818110558,0.0
0.13,0.08,0.5205800257071445,0.2412380572658424,0.2412380572658424,0.0
0.13,0.1,0.46285099156501674,0.24281033367260746,0.24281033367260746,0.0
0.14,0.02,0.8036524116770235,0.25191756554395683,0.25191756554395683,0.0
0.14,0.04,0.6718070360687753,0.25349530996689507,0.25349530996689507,0.0
0.14,0.06,0.5783161341990405,0.2550073927398523,0.2550073927398523,0.0
0.14,0.08,0.5045823081809959,0.2565560513227772,0.2565560513227772,0.0
0.14,0.1,0.4466605808583931,0.25821697666746696,0.25821697666746696,0.0
0.15,0.02,0.7940046691820075,0.2667594434885936,0.2667594434885936,0.0
0.15,0.04,0.6586328092684218,0.26839248053084475,0.26839248053084475,0.0
0.15,0.06,0.5637822663930597,0.26996280531704264,0.26996280531704264,0.0
0.15,0.08,0.48978651669361256,0.2715797967078546,0.2715797967078546,0.0
0.15,0.1,0.4318196814590827,0.2733275161896223,0.2733275161896223,0.0
0.16,0.02,0.784710061811402,0.2813244079025324,0.2813244079025324,0.0
0.16,0.04,0.646128804877075,0.283007760891415,0.283007760891415,0.0
0.16,0.06,0.5501331289141663,0.2846332321982618,0.2846332321982618,0.0
0.16,0.08,0.4760162848563201,0.2863166347012738,0.2863166347012738,0.0
0.16,0.1,0.4181024441569703,0.288149739036234,0.288149739036234,0.0
0.17,0.02,0.7757633200791464,0.29561610022950296,0.29561610022950296,0.0
0.17,0.04,0.634238191662331,0.29734531750104864,0.29734531750104864,0.0
0.17,0.06,0.5372639326686534,0.2990233330762667,0.2990233330762667,0.0
0.17,0.08,0.4631224712598045,0.3007716708105126,0.3007716708105126,0.0
0.17,0.1,0.4053190255458422,0.3026891352081939,0.3026891352081939,0.0
0.18,0.02,0.7671602739589103,0.30963678043904364,0.30963678043904364,0.0
0.18,0.04,0.6229125172503992,0.3114079089649499,0.3114079089649499,0.0
0.18,0.06,0.525085814693073,0.3131363209927117,0.3131363209927117,0.0
0.18,0.08,0.45097963232505933,0.31494851324605694,0.31494851324605694,0.0
0.18,0.1,0.39331123515408406,0.3169496355919201,0.3169496355919201,0.0
0.19,0.02,0.7588968641312698,0.32338793147453515,0.32338793147453515,0.0
0.19,0.04,0.6121100233961758,0.3251974882692509,0.3251974882692509,0.0
0.19,0.06,0.5135234266843854,0.3269745629226273,0.3269745629226273,0.0
0.19,0.08,0.4394828510809191,0.3288498725116843,0.3288498725116843,0.0
0.19,0.1,0.38194856940896826,0.33093421128176936,0.33093421128176936,0.0
0.2,0.02,0.750968387537057,0.3368707375683364,0.3368707375683364,0.0
0.2,0.04,0.6017942276046315,0.33871567926032237,0.33871567926032237,0.0
0.2,0.06,0.5025128219802901,0.34054005504070045,0.34054005504070045,0.0
0.2,0.08,0.4285448965592616,0.34247803615739086,0.34247803615739086,0.0
0.2,0.1,0.37112460848349527,0.3446453485997816,0.3446453485997816,0.0
0.21,0.02,0.7433689498958742,0.35008645016461326,0.35008645016461326,0.0
0.21,0.04,0.5919327446290105,0.35196414112203295,0.35196414112203295,0.0
0.21,0.06,0.4919996154905185,0.35383478642159183,0.35383478642159183,0.0
0.21,0.08,0.4180936894015728,0.3558352324518783,0.3558352324518783,0.0
0.21,0.1,0.3607537528394126,0.3580854135736324,0.3580854135736324,0.0
0.22,0.02,0.7360910992165347,0.3630366548268754,0.3630366548268754,0.0
0.22,0.04,0.5824963225948204,0.36494483423032525,0.36494483423032525,0.0
0.22,0.06,0.48193739215929926,0.3668610045549179,0.3668610045549179,0.0
0.22,0.08,0.40807005020666876,0.3689238963554059,0.3689238963554059,0.0
0.22,0.1,0.35076827707389413,0.3712569192526799,0.3712569192526799,0.0
0.23,0.02,0.7291256157299232,0.37572345206240637,0.37572345206240637,0.0
0.23,0.04,0.5734580697556987,0.37766020031571235,0.37766020031571235,0.0
0.23,0.06,0.47228634064954295,0.37962139560249253,0.37962139560249253,0.0
0.23,0.08,0.3984257081131217,0.3817468507161355,0.3817468507161355,0.0
0.23,0.1,0.34111567949531746,0.38416270877930614,0.38416270877930614,0.0
0.24,0.02,0.7224614351071332,0.38814956447385346,0.38814956447385346,0.0
0.24,0.04,0.5647928491712494,0.39011326933838797,0.39011326933838797,0.0
0.24,0.06,0.4630120900742832,0.39211919179514626,0.39211919179514626,0.0
0.24,0.08,0.38912154809582616,0.3943074150780955,0.3943074150780955,0.0
0.24,0.1,0.33175630669053957,0.3968060665926116,0.3968060665926116,0.0
0.25,0.02,0.7160856832795659,0.4003183820541115,0.4003183820541115,0.0
0.25,0.04,0.5564768199012308,0.4023077048825172,0.4023077048825172,0.0
0.25,0.06,0.45408472875466627,0.4043582177639487,0.4043582177639487,0.0
0.25,0.08,0.3801260764587059,0.40660945388161557,0.40660945388161557,0.0
0.25,0.1,0.32266123319734247,0.4091907695290444,0.4091907695290444,0.0
0.26,0.02,0.7099838026459894,0.412233956780072,0.412233956780072,0.0
0.26,0.04,0.5484871046287672,0.41424779921172955,0.41424779921172955,0.0
0.26,0.06,0.44547798515053766,0.41634288693174887,0.41634288693174887,0.0
0.26,0.08,0.3714140850197543,0.41865737516338847,0.41865737516338847,0.0
0.26,0.1,0.31381037725676836,0.4213210889056162,0.4213210889056162,0.0
0.27,0.02,0.7041397509277743,0.4239009569402555,0.4239009569402555,0.0
0.27,0.04,0.5408015649514313,0.42593842840340207,0.42593842840340207,0.0
0.27,0.06,0.43716855228392987,0.42807815836220103,0.42807815836220103,0.0
0.27,0.08,0.3629654955055196,0.430456090129827,0.430456090129827,0.0
0.27,0.1,0.3051908344865674,0.4332017539326561,0.4332017539326561,0.0
0.28,0.02,0.6985362554110297,0.43532459085801856,0.43532459085801856,0.0
0.28,0.04,0.5333986669072285,0.43738497720220365,0.43738497720220365,0.0
0.28,0.06,0.4291355381522728,0.43956946368214345,0.43956946368214345,0.0
0.28,0.08,0.354764366695065,0.44201094319142636,0.44201094319142636,0.0
0.28,0.1,0.2967954121849147,0.444837886011955,0.444837886011955,0.0
0.29,0.02,0.6931551067870413,0.4465105088537932,0.4465105088537932,0.0
0.29,0.04,0.5262574206270956,0.4485932424115367,0.4485932424115367,0.0
0.29,0.06,0.42136002580187193,0.4508226128672997,0.4508226128672997,0.0
0.29,0.08,0.34679804787397317,0.45332762121544035,0.45332762121544035,0.0
0.29,0.1,0.2886213478389905,0.45623491264073207,0.45623491264073207,0.0
0.3,0.02,0.6879774782642036,0.4574646914351198,0.4574646914351198,0.0
0.3,0.04,0.5193573793210519,0.4595693227834114,0.4595693227834114,0.0
0.3,0.06,0.41382472789826363,0.46184368681934995,0.46184368681934995,0.0
0.3,0.08,0.3390564631728708,0.4644120498879356,0.4644120498879356,0.0
0.3,0.1,0.28066919627247755,0.46739846877076924,0.46739846877076924,0.0
0.31,0.02,0.6829842570697124,0.46819333082108217,0.46819333082108217,0.0
0.31,0.04,0.5126786841064694,0.4703195024820085,0.4703195024820085,0.0
0.31,0.06,0.40651372178402695,0.4726389237735459,0.4726389237735459,0.0
0.31,0.08,0.331531512368297,0.47527028418333744,0.47527028418333744,0.0
0.31,0.1,0.27294187071598147,0.4783342925745156,0.4783342925745156,0.0
0.32,0.02,0.6781563768822206,0.47870271200758346,0.47870271200758346,0.0
0.32,0.04,0.5062021424690739,0.48085013429317225,0.48085013429317225,0.0
0.32,0.06,0.3994122521519256,0.4832146056697604,0.4832146056697604,0.0
0.32,0.08,0.32421657471265575,0.48590839902953786,0.48590839902953786,0.0
0.32,0.1,0.26544382392179,0.4890481216555837,0.4890481216555837,0.0
0.33,0.02,0.673475141131932,0.48899909867146635,0.48899909867146635,0.0
0.33,0.04,0.4999093294055612,0.4911675278411975,0.4911675278411975,0.0
0.33,0.06,0.3925065895780094,0.4935769497060573,0.4935769497060573,0.0
0.33,0.08,0.3171061033311278,0.49633238533940993,0.49633238533940993,0.0
0.33,0.1,0.2581803562662742,0.4995455948198957,0.4995455948198957,0.0
0.34,0.02,0.6689225284673899,0.4990886283049175,0.4990886283049175,0.0
0.34,0.04,0.49378270152654724,0.5012778471655926,0.5012778471655926,0.0
0.34,0.06,0.38578393425140406,0.5037320093826799,0.5037320093826799,0.0
0.34,0.08,0.31019529867329965,0.5065480556653843,0.5065480556653843,0.0
0.34,0.1,0.25115703858687594,0.5098321636059542,0.5098321636059542,0.0
0.35,0.02,0.6644814730132705,0.5089772200769319,0.5089772200769319,0.0
0.35,0.04,0.48780571559581515,0.5111870211142732,0.5111870211142732,0.0
0.35,0.06,0.37923235530135996,0.5136855884460748,0.5136855884460748,0.0
0.35,0.08,0.30347985043292935,0.5165609628328994,0.5165609628328994,0.0
0.35,0.1,0.24437923828362643,0.5199130168688192,0.5199130168688192,0.0
0.36,0.02,0.6601361133266866,0.5186704980462692,0.5186704980462692,0.0
0.36,0.04,0.48196294414231405,0.5209006691360984,0.5209006691360984,0.0
0.36,0.06,0.37284075715448156,0.5234431702674629,0.5234431702674629,0.0
0.36,0.08,0.29695573824788907,0.5263763340314312,0.5263763340314312,0.0
0.36,0.1,0.23785173797521822,0.52979302083263,0.52979302083263,0.0
0.37,0.02,0.6558720051958218,0.5281737315102244,0.5281737315102244,0.0
0.37,0.04,0.4762401819013544,0.5304240442149896,0.5304240442149896,0.0
0.37,0.06,0.36659886535217795,0.5330098643487962,0.5330098643487962,0.0
0.37,0.08,0.29061908236116524,0.5359990219986275,0.5359990219986275,0.0
0.37,0.1,0.2315784367347183,0.5394766761813705,0.5394766761813705,0.0
0.38,0.02,0.651676294610555,0.5374917934756743,0.5374917934756743,0.0
0.38,0.04,0.4706245379173825,0.53976199388993,0.53976199388993,0.0
0.38,0.06,0.36049722521805533,0.5423903708505671,0.5423903708505671,0.0
0.38,0.08,0.28446603626067285,0.5454334741338785,0.5454334741338785,0.0
0.38,0.1,0.22556212463856157,0.5489680929569707,0.5489680929569707,0.0
0.39,0.02,0.6475378483657144,0.5466291374927322,0.5466291374927322,0.0
0.39,0.04,0.46510450916918245,0.5489189395595553,0.5489189395595553,0.0
0.39,0.06,0.354527207683665,0.5515889632905845,0.5515889632905845,0.0
0.39,0.08,0.2784927141181291,0.5546837196320361,0.5546837196320361,0.0
0.39,0.1,0.21980432204241226,0.5582709832875284,0.5582709832875284,0.0
0.4,0.02,0.6434473408302509,0.555589792405919,0.555589792405919,0.0
0.4,0.04,0.45967003255625655,0.5578988735858161,0.5578988735858161,0.0
0.4,0.06,0.3486810174567589,0.5606094888793847,0.5606094888793847,0.0
0.4,0.08,0.27269514661382144,0.5637533740450986,0.5637533740450986,0.0
0.4,0.1,0.21430517564828533,0.5673886712855271,0.5673886712855271,0.0
0.41,0.02,0.6393972964263358,0.5643773739614374,0.5643773739614374,0.0
0.41,0.04,0.45431251300956005,0.5667053730966047,0.5667053730966047,0.0
0.41,0.06,0.34295169954651356,0.5694553853450053,0.5694553853450053,0.0
0.41,0.08,0.26706925946252597,0.5726456600678651,0.5726456600678651,0.0
0.41,0.1,0.20906340404695611,0.5763241188448623,0.5763241188448623,0.0
0.42,0.02,0.6353820883078449,0.5729951116695063,0.5729951116695063,0.0
0.42,0.04,0.4490248263581387,0.5753416288500958,0.5753416288500958,0.0
0.42,0.06,0.33733314094283656,0.5781297125648516,0.5781297125648516,0.0
0.42,0.08,0.26161086964521274,0.5813634428105443,0.5813634428105443,0.0
0.42,0.1,0.2040762860081398,0.5850799655341039,0.5850799655341039,0.0
0.43,0.02,0.6313978946051648,0.5814458888642132,0.5814458888642132,0.0
0.43,0.04,0.44380129639297733,0.5838104870701709,0.5838104870701709,0.0
0.43,0.06,0.331820064980391,0.5866351968720144,0.5866351968720144,0.0
0.43,0.08,0.25631569499987594,0.5899092773736895,0.5899092773736895,0.0
0.43,0.1,0.19933968534708157,0.5936585803380271,0.5936585803380271,0.0
0.44,0.02,0.6274426144093289,0.5897322935358357,0.5897322935358357,0.0
0.44,0.04,0.43863764631817076,0.5921145017984409,0.5921145017984409,0.0
0.44,0.06,0.3264080166003649,0.5949742855432375,0.5949742855432375,0.0
0.44,0.08,0.2511793734318624,0.5982854661841482,0.5982854661841482,0.0
0.44,0.1,0.19484810671953512,0.6020621226461772,0.6020621226461772,0.0
0.45,0.02,0.6235157464014551,0.5978566772359407,0.5978566772359407,0.0
0.45,0.04,0.4335309254661095,0.60025599503834,0.60025599503834,0.0
0.45,0.06,0.3210933373530932,0.6031492087100255,0.6031492087100255,0.0
0.45,0.08,0.2461974885692328,0.6064941232892406,0.6064941232892406,0.0
0.45,0.1,0.19059477718808723,0.6102926096297062,0.6102926096297062,0.0
0.46,0.02,0.6196182336898803,0.60582121917716,0.60582121917716,0.0
0.46,0.04,0.4284794127748162,0.6082371217929968,0.6082371217929968,0.0
0.46,0.06,0.315873129561476,0.6111620457659009,0.6111620457659009,0.0
0.46,0.08,0.24136559921006465,0.6145372426431938,0.6145372426431938,0.0
0.46,0.1,0.18657174886056083,0.6183519869894568,0.6183519869894568,0.0
0.47,0.02,0.6157522789963721,0.613627992568372,0.613627992568372,0.0
0.47,0.04,0.42348249908123564,0.6160599370236185,0.6160599370236185,0.0
0.47,0.06,0.3107452095870602,0.6190147932733477,0.6190147932733477,0.0
0.47,0.08,0.23667927038784484,0.6224167673560211,0.6224167673560211,0.0
0.47,0.1,0.18277001832697834,0.6262422000004205,0.6262422000004205,0.0
0.48,0.02,0.6119211348311572,0.6212790302424737,0.6212790302424737,0.0
0.48,0.04,0.4185405507729755,0.6237264615770116,0.6237264615770116,0.0
0.48,0.06,0.30570805060808226,0.6267094314026979,0.6267094314026979,0.0
0.48,0.08,0.23213410431610584,0.6301346569106093,0.6301346569106093,0.0
0.48,0.1,0.17917965901504915,0.6339652618197075,0.6339652618197075,0.0
0.49,0.02,0.6081288737138678,0.6287763867454256,0.6287763867454256,0.0
0.49,0.04,0.41365475776071464,0.6312387442496815,0.6312387442496815,0.0
0.49,0.06,0.3007607157302712,0.6342479860608549,0.6342479860608549,0.0
0.49,0.08,0.227725769866029,0.6376929494866003,0.6376929494866003,0.0
0.49,0.1,0.17578996294640575,0.6415233161656383,0.6415233161656383,0.0
0.5,0.02,0.6043801438313633,0.6361221942589864,0.6361221942589864,0.0
0.5,0.04,0.4088269690841983,0.6385989173662953,0.6385989173662953,0.0
0.5,0.06,0.29590278260660424,0.6416325840857849,0.6416325840857849,0.0
0.5,0.08,0.22345002957965818,0.645093816755867,0.645093816755867,0.0
0.5,0.1,0.17258958870832913,0.64891869171015,0.64891869171015,0.0
0.51,0.02,0.6006799157728645,0.6433187100192373,0.6433187100192373,0.0
0.51,0.04,0.40405951974613374,0.6458092435477306,0.6458092435477306,0.0
0.51,0.06,0.2911342610429986,0.6488654991883432,0.6488654991883432,0.0
0.51,0.08,0.21930276352907213,0.6523396088286674,0.6523396088286674,0.0
0.51,0.1,0.1695667127582604,0.6561539458497275,0.6561539458497275,0.0
0.52,0.02,0.5970332261478145,0.6503683532616072,0.6503683532616072,0.0
0.52,0.04,0.39935505257847154,0.6528721517200221,0.6528721517200221,0.0
0.52,0.06,0.2864555053102552,0.6559491867075596,0.6559491867075596,0.0
0.52,0.08,0.21527998959728875,0.659432887423398,0.659432887423398,0.0
0.52,0.1,0.16670918145406205,0.6632318959241429,0.6632318959241429,0.0
0.53,0.02,0.593444923969769,0.65727373016152,0.65727373016152,0.0
0.53,0.04,0.3947163390863537,0.6597902608618703,0.6597902608618703,0.0
0.53,0.06,0.2818671230726571,0.6628863057008315,0.6628863057008315,0.0
0.53,0.08,0.21137787998217875,0.6663764457977134,0.6663764457977134,0.0
0.53,0.1,0.1640046614527594,0.670155636427069,0.670155636427069,0.0
0.54,0.02,0.5899194256819649,0.6640376457359499,0.6640376457359499,0.0
0.54,0.04,0.3901461032848422,0.6665663904924622,0.6665663904924622,0.0
0.54,0.06,0.277369882977828,0.669679727403563,0.669679727403563,0.0
0.54,0.08,0.20759277391106962,0.6731733145022648,0.6731733145022648,0.0
0.54,0.1,0.16144078634473347,0.676928541287474,0.676928541287474,0.0
0.55,0.02,0.5864604846049226,0.670663102213027,0.670663102213027,0.0
0.55,0.04,0.38564685254405534,0.6732035574509293,0.6732035574509293,0.0
0.55,0.06,0.2729646230341817,0.6763325296513741,0.6763325296513741,0.0
0.55,0.08,0.2039211867026691,0.6798267525873122,0.6798267525873122,0.0
0.55,0.1,0.15900529759509055,0.6835542508807281,0.6835542508807281,0.0
0.56,0.02,0.5830709804050823,0.6771532839485802,0.6771532839485802,0.0
0.56,0.04,0.3812207193882071,0.6797049590979322,0.6797049590979322,0.0
0.56,0.06,0.2686521619303178,0.6828479774468542,0.6828479774468542,0.0
0.56,0.08,0.20035981542537712,0.6863402244912707,0.6863402244912707,0.0
0.56,0.1,0.15668617804644355,0.6900366440391922,0.6900366440391922,0.0
0.57,0.02,0.579752733914643,0.6835115295540563,0.6835115295540563,0.0
0.57,0.04,0.3768693180574567,0.686073943662929,0.686073943662929,0.0
0.57,0.06,0.26443321542945825,0.6892294904539179,0.6892294904539179,0.0
0.57,0.08,0.1969055414807147,0.6927173634528708,0.6927173634528708,0.0
0.57,0.1,0.15447177640395723,0.6963797959565378,0.6963797959565378,0.0
0.58,0.02,0.5765063522780796,0.689741292481496,0.689741292481496,0.0
0.58,0.04,0.37259361943426056,0.6923139690476899,0.6923139690476899,0.0
0.58,0.06,0.2603083198995094,0.695480598799452,0.695480598799452,0.0
0.58,0.08,0.19355543048781812,0.6989619228946159,0.6989619228946159,0.0
0.58,0.1,0.1523509212768161,0.7025879234981088,0.7025879234981088,0.0
0.59,0.02,0.5733311089600696,0.6958460918690376,0.6958460918690376,0.0
0.59,0.04,0.368393847664843,0.6984285519609083,0.6984285519609083,0.0
0.59,0.06,0.2562777649202374,0.7016048891332497,0.7016048891332497,0.0
0.59,0.08,0.19030672986287328,0.7050777178075206,0.7050777178075206,0.0
0.59,0.1,0.15031302348901165,0.7086653200237952,0.7086653200237952,0.0
0.6,0.02,0.570224862625096,0.7018294559635206,0.7018294559635206,0.0
0.6,0.04,0.36426940146918724,0.7044212097759223,0.7044212097759223,0.0
0.6,0.06,0.25234153674413873,0.7076059434220324,0.7076059434220324,0.0
0.6,0.08,0.1871568644795437,0.7110685587009383,0.7110685587009383,0.0
0.6,0.1,0.1483481655081917,0.7146162823758372,0.7146162823758372,0.0
0.61,0.02,0.567184018287858,0.7076948608862009,0.7076948608862009,0.0
0.61,0.04,0.3602188027319201,0.7102953979564427,0.7102953979564427,0.0
0.61,0.06,0.24849927417964437,0.7134872734132832,0.7134872734132832,0.0
0.61,0.08,0.18410343076338478,0.7169381811502665,0.7169381811502665,0.0
0.61,0.1,0.14644717696629897,0.7204450331635174,0.7204450331635174,0.0
0.62,0.02,0.5642035334448022,0.7134456678699083,0.7134456678699083,0.0
0.62,0.04,0.3562396745057552,0.7160544462602368,0.7160544462602368,0.0
0.62,0.06,0.24475023821547012,0.7192522540725216,0.7192522540725216,0.0
0.62,0.08,0.18114418952145145,0.7226901743514839,0.7226901743514839,0.0
0.62,0.1,0.1446016953760912,0.7261556418645861,0.7261556418645861,0.0
0.63,0.02,0.5612769711218655,0.7190850623521315,0.7190850623521315,0.0
0.63,0.04,0.3523287500363088,0.7217014971852892,0.7217014971852892,0.0
0.63,0.06,0.241093296418708,0.7249040595588271,0.7249040595588271,0.0
0.63,0.08,0.1782770577376462,0.7283279123590022,0.7283279123590022,0.0
0.63,0.1,0.14280421127606616,0.7317519485393505,0.7317519485393505,0.0
0.64,0.02,0.5583966009237296,0.7246159984373358,0.7246159984373358,0.0
0.64,0.04,0.34848191384101057,0.7272394502517864,0.7272394502517864,0.0
0.64,0.06,0.23752692281586435,0.7304456054314551,0.7304456054314551,0.0
0.64,0.08,0.1755000994807554,0.733854491817428,0.733854491817428,0.0
0.64,0.1,0.14104809717578548,0.7372374940971896,0.7372374940971896,0.0
0.65,0.02,0.555553548240064,0.7300411522254032,0.7300411522254032,0.0
0.65,0.04,0.3446942752413591,0.7326709156911834,0.7326709156911834,0.0
0.65,0.06,0.23404921361477618,0.7358795007596365,0.7358795007596365,0.0
0.65,0.08,0.17281151597866057,0.7392726799800785,0.7392726799800785,0.0
0.65,0.1,0.13932761982082895,0.7426154610447598,0.7426154610447598,0.0
0.66,0.02,0.552737990760966,0.7353628873246899,0.7353628873246899,0.0
0.66,0.04,0.34096027406397783,0.7379981809285597,0.7379981809285597,0.0
0.66,0.06,0.23065791873772043,0.7412080136201838,0.7412080136201838,0.0
0.66,0.08,0.17020963481224982,0.7445848766219066,0.7445848766219066,0.0
0.66,0.1,0.13763793546516837,0.7478886284650444,0.7478886284650444,0.0
0.67,0.02,0.5499394003770024,0.740583235514435,0.740583235514435,0.0
0.67,0.04,0.33727381749360147,0.7432231928816572,0.7432231928816572,0.0
0.67,0.06,0.22735048873431452,0.7464330530981081,0.7464330530981081,0.0
0.67,0.08,0.16769289808205515,0.749793093085127,0.749793093085127,0.0
0.67,0.1,0.13597506802283107,0.7530593446118482,0.7530593446118482,0.0
0.68,0.02,0.5471468273939675,0.7457038949834777,0.7457038949834777,0.0
0.68,0.04,0.3336284462851066,0.7483475585471483,0.7483475585471483,0.0
0.68,0.06,0.22412413621060778,0.7515561703472672,0.7515561703472672,0.0
0.68,0.08,0.1652598493013423,0.7548989511335827,0.7548989511335827,0.0
0.68,0.1,0.1343358701847822,0.7581295199432917,0.7581295199432917,0.0
0.69,0.02,0.5443492227790696,0.7507262478454381,0.7507262478454381,0.0
0.69,0.04,0.33001752772009724,0.7533725656033597,0.7533725656033597,0.0
0.69,0.06,0.2209759104669095,0.7565785805125133,0.7565785805125133,0.0
0.69,0.08,0.16290911867974076,0.759903703531552,0.759903703531552,0.0
0.69,0.1,0.13271796783350084,0.7631006426573096,0.7631006426573096,0.0
0.7,0.02,0.5415357928781444,0.75565139771837,0.75565139771837,0.0
0.7,0.04,0.32643447183868857,0.7582992238221026,0.7582992238221026,0.0
0.7,0.06,0.21790278357949802,0.7615012063667018,0.7615012063667018,0.0
0.7,0.08,0.16063940638215654,0.7648082773047763,0.7648082773047763,0.0
0.7,0.1,0.13111968836384705,0.7679738178299326,0.7679738178299326,0.0
0.71,0.02,0.5386963797075762,0.7604802270656593,0.7604802270656593,0.0
0.71,0.04,0.3228729665857966,0.7631283269704484,0.7631283269704484,0.0
0.71,0.06,0.2149017456948016,0.7663247433807742,0.7663247433807742,0.0
